#E_gam (GeV), z=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5
2.51e+04 2.203e+01 5.835e+01 1.149e+02 1.969e+02 3.058e+02 4.414e+02 6.019e+02 7.837e+02 9.818e+02 1.190e+03 1.402e+03 1.614e+03 1.821e+03 2.026e+03 2.223e+03 2.418e+03 2.608e+03 2.793e+03 2.972e+03 3.146e+03 3.316e+03 3.478e+03 3.633e+03 3.782e+03 3.924e+03 4.057e+03 4.187e+03 4.308e+03 4.422e+03 4.529e+03 4.635e+03 4.732e+03 4.822e+03 4.910e+03 4.991e+03 5.066e+03 5.135e+03 5.202e+03 5.262e+03 5.317e+03 5.370e+03 5.420e+03 5.464e+03 5.503e+03 5.539e+03 5.572e+03 5.603e+03 5.631e+03 5.655e+03 5.675e+03
3.80e+04 5.965e+01 1.503e+02 2.761e+02 4.383e+02 6.348e+02 8.616e+02 1.114e+03 1.386e+03 1.671e+03 1.960e+03 2.245e+03 2.521e+03 2.786e+03 3.042e+03 3.282e+03 3.518e+03 3.740e+03 3.954e+03 4.157e+03 4.353e+03 4.537e+03 4.711e+03 4.876e+03 5.033e+03 5.181e+03 5.317e+03 5.447e+03 5.568e+03 5.682e+03 5.788e+03 5.888e+03 5.981e+03 6.067e+03 6.148e+03 6.224e+03 6.295e+03 6.358e+03 6.419e+03 6.475e+03 6.528e+03 6.574e+03 6.615e+03 6.653e+03 6.688e+03 6.720e+03 6.749e+03 6.775e+03 6.799e+03 6.821e+03 6.840e+03
5.75e+04 1.185e+02 2.789e+02 4.816e+02 7.240e+02 1.000e+03 1.303e+03 1.627e+03 1.961e+03 2.300e+03 2.633e+03 2.954e+03 3.259e+03 3.544e+03 3.818e+03 4.069e+03 4.311e+03 4.538e+03 4.752e+03 4.952e+03 5.140e+03 5.319e+03 5.484e+03 5.638e+03 5.785e+03 5.920e+03 6.046e+03 6.163e+03 6.272e+03 6.371e+03 6.466e+03 6.556e+03 6.636e+03 6.711e+03 6.782e+03 6.847e+03 6.906e+03 6.960e+03 7.011e+03 7.056e+03 7.100e+03 7.139e+03 7.175e+03 7.207e+03 7.235e+03 7.260e+03 7.284e+03 7.307e+03 7.327e+03 7.344e+03 7.359e+03
8.71e+04 1.793e+02 4.035e+02 6.684e+02 9.668e+02 1.291e+03 1.632e+03 1.983e+03 2.336e+03 2.684e+03 3.018e+03 3.335e+03 3.631e+03 3.905e+03 4.163e+03 4.398e+03 4.620e+03 4.826e+03 5.018e+03 5.197e+03 5.363e+03 5.518e+03 5.663e+03 5.796e+03 5.921e+03 6.037e+03 6.143e+03 6.242e+03 6.332e+03 6.415e+03 6.493e+03 6.567e+03 6.632e+03 6.694e+03 6.751e+03 6.804e+03 6.852e+03 6.897e+03 6.939e+03 6.975e+03 7.009e+03 7.040e+03 7.067e+03 7.092e+03 7.115e+03 7.134e+03 7.153e+03 7.172e+03 7.189e+03 7.203e+03 7.215e+03
1.32e+05 2.239e+02 4.866e+02 7.801e+02 1.096e+03 1.427e+03 1.765e+03 2.103e+03 2.435e+03 2.756e+03 3.059e+03 3.342e+03 3.604e+03 3.844e+03 4.069e+03 4.269e+03 4.459e+03 4.633e+03 4.795e+03 4.942e+03 5.079e+03 5.208e+03 5.326e+03 5.435e+03 5.537e+03 5.630e+03 5.714e+03 5.793e+03 5.866e+03 5.932e+03 5.993e+03 6.052e+03 6.104e+03 6.151e+03 6.197e+03 6.239e+03 6.276e+03 6.309e+03 6.341e+03 6.370e+03 6.397e+03 6.421e+03 6.442e+03 6.460e+03 6.477e+03 6.493e+03 6.508e+03 6.521e+03 6.535e+03 6.546e+03 6.555e+03
2.00e+05 2.406e+02 5.088e+02 7.961e+02 1.095e+03 1.400e+03 1.704e+03 2.002e+03 2.290e+03 2.563e+03 2.819e+03 3.056e+03 3.274e+03 3.471e+03 3.654e+03 3.818e+03 3.971e+03 4.111e+03 4.239e+03 4.358e+03 4.467e+03 4.568e+03 4.660e+03 4.746e+03 4.825e+03 4.897e+03 4.963e+03 5.025e+03 5.081e+03 5.131e+03 5.178e+03 5.223e+03 5.263e+03 5.300e+03 5.334e+03 5.366e+03 5.394e+03 5.420e+03 5.444e+03 5.466e+03 5.486e+03 5.504e+03 5.520e+03 5.534e+03 5.546e+03 5.558e+03 5.569e+03 5.580e+03 5.590e+03 5.599e+03 5.606e+03
3.02e+05 2.304e+02 4.775e+02 7.341e+02 9.951e+02 1.255e+03 1.510e+03 1.757e+03 1.992e+03 2.214e+03 2.420e+03 2.609e+03 2.782e+03 2.938e+03 3.081e+03 3.210e+03 3.329e+03 3.437e+03 3.538e+03 3.628e+03 3.712e+03 3.790e+03 3.860e+03 3.925e+03 3.986e+03 4.041e+03 4.091e+03 4.137e+03 4.179e+03 4.217e+03 4.253e+03 4.287e+03 4.317e+03 4.344e+03 4.370e+03 4.394e+03 4.415e+03 4.434e+03 4.452e+03 4.468e+03 4.483e+03 4.495e+03 4.507e+03 4.518e+03 4.527e+03 4.536e+03 4.544e+03 4.552e+03 4.560e+03 4.566e+03 4.571e+03
4.57e+05 2.027e+02 4.139e+02 6.286e+02 8.432e+02 1.054e+03 1.258e+03 1.454e+03 1.639e+03 1.812e+03 1.972e+03 2.118e+03 2.251e+03 2.371e+03 2.481e+03 2.578e+03 2.669e+03 2.751e+03 2.827e+03 2.895e+03 2.958e+03 3.016e+03 3.070e+03 3.118e+03 3.163e+03 3.204e+03 3.241e+03 3.275e+03 3.307e+03 3.335e+03 3.362e+03 3.386e+03 3.408e+03 3.428e+03 3.447e+03 3.464e+03 3.480e+03 3.494e+03 3.507e+03 3.518e+03 3.529e+03 3.538e+03 3.546e+03 3.554e+03 3.561e+03 3.567e+03 3.573e+03 3.578e+03 3.584e+03 3.588e+03 3.591e+03
6.92e+05 1.677e+02 3.390e+02 5.106e+02 6.799e+02 8.444e+02 1.003e+03 1.153e+03 1.295e+03 1.427e+03 1.548e+03 1.658e+03 1.758e+03 1.848e+03 1.931e+03 2.003e+03 2.071e+03 2.132e+03 2.188e+03 2.239e+03 2.285e+03 2.327e+03 2.366e+03 2.402e+03 2.434e+03 2.464e+03 2.491e+03 2.516e+03 2.538e+03 2.558e+03 2.577e+03 2.594e+03 2.609e+03 2.623e+03 2.636e+03 2.648e+03 2.659e+03 2.668e+03 2.677e+03 2.684e+03 2.692e+03 2.698e+03 2.703e+03 2.708e+03 2.713e+03 2.717e+03 2.720e+03 2.724e+03 2.727e+03 2.730e+03 2.732e+03
1.05e+06 1.329e+02 2.670e+02 3.998e+02 5.295e+02 6.547e+02 7.743e+02 8.876e+02 9.937e+02 1.092e+03 1.182e+03 1.263e+03 1.337e+03 1.403e+03 1.462e+03 1.515e+03 1.564e+03 1.608e+03 1.648e+03 1.683e+03 1.716e+03 1.746e+03 1.773e+03 1.797e+03 1.820e+03 1.840e+03 1.858e+03 1.874e+03 1.889e+03 1.902e+03 1.914e+03 1.926e+03 1.935e+03 1.944e+03 1.952e+03 1.960e+03 1.966e+03 1.972e+03 1.977e+03 1.982e+03 1.986e+03 1.989e+03 1.993e+03 1.995e+03 1.998e+03 2.000e+03 2.002e+03 2.004e+03 2.006e+03 2.007e+03 2.009e+03
