   1.44544e+03    1.25686e-09
   1.46218e+03    1.23788e-09
   1.47911e+03    1.21918e-09
   1.49624e+03    1.20074e-09
   1.51356e+03    1.18256e-09
   1.53109e+03    1.16464e-09
   1.54882e+03    1.14612e-09
   1.56675e+03    1.12757e-09
   1.58489e+03    1.10930e-09
   1.60325e+03    1.09130e-09
   1.62181e+03    1.07357e-09
   1.64059e+03    1.05609e-09
   1.65959e+03    1.03888e-09
   1.67880e+03    1.02193e-09
   1.69824e+03    1.00489e-09
   1.71791e+03    9.87987e-10
   1.73780e+03    9.71343e-10
   1.75792e+03    9.54951e-10
   1.77828e+03    9.38806e-10
   1.79887e+03    9.22906e-10
   1.81970e+03    9.07246e-10
   1.84077e+03    8.91824e-10
   1.86209e+03    8.77144e-10
   1.88365e+03    8.62859e-10
   1.90546e+03    8.48786e-10
   1.92752e+03    8.34923e-10
   1.94984e+03    8.21265e-10
   1.97242e+03    8.07811e-10
   1.99526e+03    7.94557e-10
   2.01837e+03    7.81500e-10
   2.04174e+03    7.69030e-10
   2.06538e+03    7.56879e-10
   2.08930e+03    7.44906e-10
   2.11349e+03    7.33107e-10
   2.13796e+03    7.21480e-10
   2.16272e+03    7.10023e-10
   2.18776e+03    6.98734e-10
   2.21309e+03    6.87611e-10
   2.23872e+03    6.76464e-10
   2.26464e+03    6.65417e-10
   2.29087e+03    6.54535e-10
   2.31739e+03    6.43814e-10
   2.34423e+03    6.33254e-10
   2.37137e+03    6.22850e-10
   2.39883e+03    6.12602e-10
   2.42661e+03    6.02507e-10
   2.45471e+03    5.92389e-10
   2.48313e+03    5.82364e-10
   2.51189e+03    5.72491e-10
   2.54097e+03    5.62767e-10
   2.57040e+03    5.53191e-10
   2.60016e+03    5.43760e-10
   2.63027e+03    5.34473e-10
   2.66073e+03    5.25327e-10
   2.69153e+03    5.16184e-10
   2.72270e+03    5.07135e-10
   2.75423e+03    4.98224e-10
   2.78612e+03    4.89452e-10
   2.81838e+03    4.80814e-10
   2.85102e+03    4.72311e-10
   2.88403e+03    4.63939e-10
   2.91743e+03    4.55696e-10
   2.95121e+03    4.47448e-10
   2.98538e+03    4.39281e-10
   3.01995e+03    4.31244e-10
   3.05492e+03    4.23332e-10
   3.09030e+03    4.15546e-10
   3.12608e+03    4.07882e-10
   3.16228e+03    4.00339e-10
   3.19890e+03    3.92915e-10
   3.23594e+03    3.85573e-10
   3.27341e+03    3.78336e-10
   3.31131e+03    3.71214e-10
   3.34965e+03    3.64205e-10
   3.38844e+03    3.57308e-10
   3.42768e+03    3.50522e-10
   3.46737e+03    3.43844e-10
   3.50752e+03    3.37273e-10
   3.54813e+03    3.30742e-10
   3.58922e+03    3.24294e-10
   3.63078e+03    3.17951e-10
   3.67282e+03    3.11710e-10
   3.71535e+03    3.05571e-10
   3.75837e+03    2.99531e-10
   3.80189e+03    2.93590e-10
   3.84592e+03    2.87745e-10
   3.89045e+03    2.81987e-10
   3.93550e+03    2.76320e-10
   3.98107e+03    2.70745e-10
   4.02717e+03    2.65262e-10
   4.07380e+03    2.59869e-10
   4.12098e+03    2.54565e-10
   4.16869e+03    2.49349e-10
   4.21696e+03    2.44218e-10
   4.26580e+03    2.39160e-10
   4.31519e+03    2.34182e-10
   4.36516e+03    2.29287e-10
   4.41570e+03    2.24473e-10
   4.46684e+03    2.19740e-10
   4.51856e+03    2.15085e-10
   4.57088e+03    2.10508e-10
   4.62381e+03    2.06008e-10
   4.67735e+03    2.01588e-10
   4.73151e+03    1.97244e-10
   4.78630e+03    1.92973e-10
   4.84172e+03    1.88774e-10
   4.89779e+03    1.84646e-10
   4.95450e+03    1.80587e-10
   5.01187e+03    1.76598e-10
   5.06991e+03    1.72676e-10
   5.12861e+03    1.68856e-10
   5.18800e+03    1.65113e-10
   5.24807e+03    1.61433e-10
   5.30884e+03    1.57817e-10
   5.37032e+03    1.54262e-10
   5.43250e+03    1.50768e-10
   5.49541e+03    1.47333e-10
   5.55904e+03    1.43958e-10
   5.62341e+03    1.40677e-10
   5.68853e+03    1.37466e-10
   5.75440e+03    1.34310e-10
